   r (Ang),     Ga-Ga,     Ga-P ,     Ga-O ,     P-P  ,     P-O  ,     O-O  
   0.52000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.54000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.56000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.58000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.60000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.62000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.64000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.66000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.68000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.70000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.72000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.74000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.76000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.78000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.80000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.82000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.84000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.86000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.88000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.90000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.92000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.94000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.96000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.98000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.00000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.02000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.04000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.06000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.08000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.10000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.12000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.14000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.16000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.18000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.20000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.22000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.24000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.26000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.28000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.30000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.32000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.34000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.36000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.38000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.40000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.42000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.44000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.46000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.48000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.50000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         9.170945368280105 ,         0.000000000000000 , 
   1.52000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,        40.533889208209636 ,         0.000000000000000 , 
   1.54000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,        57.224008308150218 ,         0.000000000000000 , 
   1.56000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,        16.958127992556406 ,         0.000000000000000 , 
   1.58000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         5.086624986451648 ,         0.000000000000000 , 
   1.60000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.310015987023544 ,         0.000000000000000 , 
   1.62000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.64000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.66000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.68000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.70000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.72000 ,         0.000000000000000 ,         0.000000000000000 ,         0.268267414277773 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.74000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.76000 ,         0.000000000000000 ,         0.000000000000000 ,         2.049697108062733 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.78000 ,         0.000000000000000 ,         0.000000000000000 ,        14.277757206037966 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.80000 ,         0.000000000000000 ,         0.000000000000000 ,        21.310786826137413 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.82000 ,         0.000000000000000 ,         0.000000000000000 ,        24.199363204883777 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.84000 ,         0.000000000000000 ,         0.000000000000000 ,        17.581302724794380 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.86000 ,         0.000000000000000 ,         0.000000000000000 ,         9.634938080284025 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.88000 ,         0.000000000000000 ,         0.000000000000000 ,         1.571838623218870 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.90000 ,         0.000000000000000 ,         0.000000000000000 ,         1.319075788001692 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.92000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.94000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.96000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.98000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.00000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.02000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.04000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.06000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.08000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.10000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.12000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.14000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.16000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.18000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.20000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.081988201938675 , 
   2.22000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.24000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.26000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.28000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.30000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.075013824170595 , 
   2.32000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.34000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.072471183909914 , 
   2.36000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.071248070846660 , 
   2.38000 ,         0.000000000000000 ,         0.000000000000000 ,         0.140111325165772 ,         0.000000000000000 ,         0.000000000000000 ,         0.420333975497317 , 
   2.40000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.620036459206130 , 
   2.42000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         1.829490990317402 , 
   2.44000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         1.732969736419428 , 
   2.46000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         3.213092204171780 , 
   2.48000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         6.129394928385926 , 
   2.50000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         6.095209173982911 , 
   2.52000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         5.873868331880631 , 
   2.54000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         4.797606678186987 , 
   2.56000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         3.935781063584801 , 
   2.58000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         1.430768498809385 , 
   2.60000 ,         0.000000000000000 ,         0.469613814910088 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.469613814910088 , 
   2.62000 ,         0.000000000000000 ,         0.000000000000000 ,         0.231235769103497 ,         0.000000000000000 ,         0.000000000000000 ,         0.346853653655245 , 
   2.64000 ,         0.000000000000000 ,         0.455490969288584 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.66000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.112166815782781 , 
   2.68000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.165748408056196 , 
   2.70000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.108867987889380 , 
   2.72000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.429091525131811 , 
   2.74000 ,         0.000000000000000 ,         0.422850304701352 ,         0.105712576175338 ,         0.000000000000000 ,         0.000000000000000 ,         0.158568864263007 , 
   2.76000 ,         0.000000000000000 ,         0.833488539989068 ,         0.104186067498633 ,         0.000000000000000 ,         0.000000000000000 ,         0.520930337493167 , 
   2.78000 ,         0.000000000000000 ,         0.410769544830478 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         0.513461931038097 , 
   2.80000 ,         0.000000000000000 ,         0.809844781931886 ,         0.101230597741486 ,         0.000000000000000 ,         0.000000000000000 ,         0.961690678544115 , 
   2.82000 ,         0.000000000000000 ,         0.399199202246611 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         1.247497507020660 , 
   2.84000 ,         0.000000000000000 ,         0.787192998091333 ,         0.098399124761417 ,         0.000000000000000 ,         0.000000000000000 ,         1.377587746659832 , 
   2.86000 ,         0.000000000000000 ,         1.164332768920948 ,         0.097027730743412 ,         0.000000000000000 ,         0.000000000000000 ,         1.212846634292654 , 
   2.88000 ,         0.000000000000000 ,         0.000000000000000 ,         0.287054423883430 ,         0.000000000000000 ,         0.000000000000000 ,         1.339587311456008 , 
   2.90000 ,         0.000000000000000 ,         1.509913179536836 ,         0.094369573721052 ,         0.000000000000000 ,         0.000000000000000 ,         2.453608916747358 , 
   2.92000 ,         0.000000000000000 ,         2.606275617171173 ,         0.093081272041828 ,         0.000000000000000 ,         0.000000000000000 ,         1.908166076857466 , 
   2.94000 ,         0.000000000000000 ,         1.836383451356892 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 ,         2.065931382776503 , 
   2.96000 ,         0.000000000000000 ,         3.623302781352823 ,         0.181165139067641 ,         0.000000000000000 ,         0.090582569533821 ,         2.717477086014617 , 
   2.98000 ,         0.000000000000000 ,         4.289797477341458 ,         0.178741561555894 ,         0.000000000000000 ,         0.000000000000000 ,         2.949235765672253 , 
   3.00000 ,         0.000000000000000 ,         4.938256220851520 ,         0.176366293601840 ,         0.000000000000000 ,         0.088183146800920 ,         2.645494404027600 , 
   3.02000 ,         0.000000000000000 ,         3.828837314211639 ,         0.087019029868446 ,         0.000000000000000 ,         0.000000000000000 ,         3.089175560329845 , 
   3.04000 ,         0.000000000000000 ,         9.274803820734004 ,         0.085877813154944 ,         0.000000000000000 ,         0.000000000000000 ,         2.447517674915918 , 
   3.06000 ,         0.000000000000000 ,        12.205281589386276 ,         0.508553399557761 ,         0.000000000000000 ,         0.254276699778881 ,         1.695177998525872 , 
   3.08000 ,         0.000000000000000 ,        10.374052382191431 ,         0.418308563798042 ,         0.000000000000000 ,         0.083661712759608 ,         1.798726824331579 , 
   3.10000 ,         0.000000000000000 ,        10.240625906968777 ,         0.660685542385082 ,         0.000000000000000 ,         0.165171385596271 ,         1.569128163164571 , 
   3.12000 ,         0.000000000000000 ,        12.718726650158210 ,         0.489181794236854 ,         0.000000000000000 ,         0.000000000000000 ,         1.345249934151349 , 
   3.14000 ,         0.000000000000000 ,         9.981380949274671 ,         0.563465053588086 ,         0.000000000000000 ,         0.080495007655441 ,         0.885445084209850 , 
   3.16000 ,         0.000000000000000 ,         6.994179398091183 ,         0.238437934025836 ,         0.000000000000000 ,         0.317917245367781 ,         1.231929325800152 , 
   3.18000 ,         0.000000000000000 ,         5.022893996635473 ,         0.863309905671722 ,         0.000000000000000 ,         0.235448156092288 ,         1.098758061764010 , 
   3.20000 ,         0.000000000000000 ,         6.510399304784807 ,         0.930057043540687 ,         0.000000000000000 ,         0.465028521770343 ,         0.697542782655515 , 
   3.22000 ,         0.000000000000000 ,         3.367978010349969 ,         1.148174321710217 ,         0.000000000000000 ,         0.459269728684087 ,         1.148174321710217 , 
   3.24000 ,         0.000000000000000 ,         2.721703499830843 ,         1.058440249934216 ,         0.000000000000000 ,         0.075602874995301 ,         1.171844562427168 , 
   3.26000 ,         0.000000000000000 ,         2.090986262049769 ,         0.597424646299934 ,         0.000000000000000 ,         0.224034242362475 ,         0.821458888662409 , 
   3.28000 ,         0.000000000000000 ,         2.950806073919711 ,         1.401632885111863 ,         0.000000000000000 ,         0.368850759239964 ,         0.774586594403924 , 
   3.30000 ,         0.000000000000000 ,         2.623632500354230 ,         1.603330972438696 ,         0.000000000000000 ,         0.583029444523162 ,         0.983862187632836 , 
   3.32000 ,         0.000000000000000 ,         1.440065431371488 ,         1.152052345097191 ,         0.000000000000000 ,         0.360016357842872 ,         0.972044166175755 , 
   3.34000 ,         0.000000000000000 ,         0.000000000000000 ,         1.920875614782577 ,         0.000000000000000 ,         0.498004789017705 ,         0.818150724814802 , 
   3.36000 ,         0.000000000000000 ,         0.281196470146892 ,         2.319870878711862 ,         0.000000000000000 ,         0.843589410440677 ,         1.722328379649716 , 
   3.38000 ,         0.000000000000000 ,         0.277878556420248 ,         1.111514225680991 ,         0.000000000000000 ,         0.972574947470867 ,         1.076779406128460 , 
   3.40000 ,         0.000000000000000 ,         0.000000000000000 ,         1.716368884417519 ,         0.000000000000000 ,         0.755202309143708 ,         0.961166575273811 , 
   3.42000 ,         0.000000000000000 ,         0.000000000000000 ,         2.035623778707059 ,         0.000000000000000 ,         1.899915526793255 ,         0.882103637439726 , 
   3.44000 ,         0.000000000000000 ,         0.000000000000000 ,         1.609618087613230 ,         0.000000000000000 ,         1.810820348564883 ,         1.073078725075487 , 
   3.46000 ,         0.000000000000000 ,         0.000000000000000 ,         1.789946571266162 ,         0.000000000000000 ,         1.657357936357557 ,         0.828678968178779 , 
   3.48000 ,         0.000000000000000 ,         0.000000000000000 ,         1.441759122372980 ,         0.000000000000000 ,         1.966035166872246 ,         1.081319341779735 , 
   3.50000 ,         0.000000000000000 ,         0.000000000000000 ,         1.814055088130551 ,         0.000000000000000 ,         2.137993496725293 ,         1.004209066643698 , 
   3.52000 ,         0.000000000000000 ,         0.000000000000000 ,         1.281071031650505 ,         0.000000000000000 ,         1.473231686398081 ,         0.768642618990303 , 
   3.54000 ,         0.000000000000000 ,         0.000000000000000 ,         1.329968411160289 ,         0.000000000000000 ,         2.533273164114836 ,         0.601652376477273 , 
   3.56000 ,         0.000000000000000 ,         0.000000000000000 ,         1.064578016116711 ,         0.000000000000000 ,         1.878667087264783 ,         0.751466834905913 , 
   3.58000 ,         0.000000000000000 ,         0.000000000000000 ,         1.052716546022213 ,         0.000000000000000 ,         1.486188064972535 ,         1.114641048729402 , 
   3.60000 ,         0.000000000000000 ,         0.000000000000000 ,         0.734860388303380 ,         0.000000000000000 ,         1.775912605066502 ,         0.673622022611432 , 
   3.62000 ,         0.000000000000000 ,         0.000000000000000 ,         0.787326405191469 ,         0.000000000000000 ,         1.695779949643163 ,         0.908453544451695 , 
   3.64000 ,         0.000000000000000 ,         0.000000000000000 ,         0.598998659570333 ,         0.000000000000000 ,         1.377696917011766 ,         0.598998659570333 , 
   3.66000 ,         0.000000000000000 ,         0.000000000000000 ,         0.947952206092839 ,         0.000000000000000 ,         1.777410386424074 ,         0.947952206092839 , 
   3.68000 ,         0.000000000000000 ,         0.234419100648039 ,         1.172095503240196 ,         0.000000000000000 ,         1.347909828726225 ,         0.761862077106127 , 
   3.70000 ,         0.000000000000000 ,         0.231891695607220 ,         0.811620934625270 ,         0.000000000000000 ,         1.217431401937904 ,         0.753648010723465 , 
