   r (Ang),     S-S  ,     S-F  ,     F-F  
   0.60000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.62000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.64000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.66000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.68000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.70000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.72000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.74000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.76000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.78000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.80000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.82000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.84000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.86000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.88000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.90000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.92000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.94000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.96000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.98000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.00000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.02000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.04000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.06000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.08000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.10000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.12000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.14000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.16000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.18000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.20000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.22000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.24000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.26000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.28000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.30000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.32000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.34000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.36000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.38000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.40000 ,         0.000000000000000 ,         1.278739418979745 ,         0.000000000000000 , 
   1.42000 ,         0.000000000000000 ,         1.242972849345015 ,         0.000000000000000 , 
   1.44000 ,         0.000000000000000 ,         5.439087665601856 ,         0.000000000000000 , 
   1.46000 ,         0.000000000000000 ,         8.818490896115808 ,         0.000000000000000 , 
   1.48000 ,         0.000000000000000 ,         9.153885115630452 ,         0.000000000000000 , 
   1.50000 ,         0.000000000000000 ,         9.468375740968840 ,         0.000000000000000 , 
   1.52000 ,         0.000000000000000 ,        15.729686643828799 ,         0.000000000000000 , 
   1.54000 ,         0.000000000000000 ,        20.607844849834088 ,         0.000000000000000 , 
   1.56000 ,         0.000000000000000 ,        20.597777417969830 ,         0.000000000000000 , 
   1.58000 ,         0.000000000000000 ,        19.075640913478313 ,         0.000000000000000 , 
   1.60000 ,         0.000000000000000 ,        16.643659090145643 ,         0.000000000000000 , 
   1.62000 ,         0.000000000000000 ,        15.757739238877743 ,         0.000000000000000 , 
   1.64000 ,         0.000000000000000 ,         6.988978352882175 ,         0.000000000000000 , 
   1.66000 ,         0.000000000000000 ,         6.821585773575459 ,         0.000000000000000 , 
   1.68000 ,         0.000000000000000 ,         2.664054299791952 ,         0.000000000000000 , 
   1.70000 ,         0.000000000000000 ,         2.168116762650603 ,         0.000000000000000 , 
   1.72000 ,         0.000000000000000 ,         2.541586985524816 ,         0.000000000000000 , 
   1.74000 ,         0.000000000000000 ,         1.241748063538539 ,         0.000000000000000 , 
   1.76000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.78000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.80000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.82000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.84000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.86000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.88000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.90000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.92000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.94000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.96000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   1.98000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.00000 ,         0.000000000000000 ,         0.000000000000000 ,         0.417725166598212 , 
   2.02000 ,         0.000000000000000 ,         0.000000000000000 ,         0.511867997240407 , 
   2.04000 ,         0.000000000000000 ,         0.000000000000000 ,         0.401504519194803 , 
   2.06000 ,         0.000000000000000 ,         0.000000000000000 ,         0.787492443062973 , 
   2.08000 ,         0.000000000000000 ,         0.000000000000000 ,         1.255184582990562 , 
   2.10000 ,         0.000000000000000 ,         0.000000000000000 ,         2.273336001252537 , 
   2.12000 ,         0.000000000000000 ,         0.000000000000000 ,         3.624798956785666 , 
   2.14000 ,         0.000000000000000 ,         0.000000000000000 ,         4.287078246251052 , 
   2.16000 ,         0.000000000000000 ,         0.000000000000000 ,         5.640585729997311 , 
   2.18000 ,         0.000000000000000 ,         0.000000000000000 ,         5.889155602806602 , 
   2.20000 ,         0.000000000000000 ,         0.000000000000000 ,         6.214102374674663 , 
   2.22000 ,         0.000000000000000 ,         0.000000000000000 ,         5.763606022117804 , 
   2.24000 ,         0.000000000000000 ,         0.000000000000000 ,         4.995127621616298 , 
   2.26000 ,         0.000000000000000 ,         0.000000000000000 ,         4.334613876939833 , 
   2.28000 ,         0.000000000000000 ,         0.000000000000000 ,         3.374978974614120 , 
   2.30000 ,         0.000000000000000 ,         0.000000000000000 ,         2.605852270400652 , 
   2.32000 ,         0.000000000000000 ,         0.000000000000000 ,         1.319363672546159 , 
   2.34000 ,         0.000000000000000 ,         0.000000000000000 ,         0.915463740272699 , 
   2.36000 ,         0.000000000000000 ,         0.000000000000000 ,         0.675009934006080 , 
   2.38000 ,         0.000000000000000 ,         0.000000000000000 ,         0.884950616718683 , 
   2.40000 ,         0.000000000000000 ,         0.000000000000000 ,         0.725219149729342 , 
   2.42000 ,         0.000000000000000 ,         0.000000000000000 ,         0.855937989281622 , 
   2.44000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.46000 ,         0.000000000000000 ,         0.000000000000000 ,         0.069027421959019 , 
   2.48000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.50000 ,         0.000000000000000 ,         0.000000000000000 ,         0.200508681488173 , 
   2.52000 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   2.54000 ,         0.000000000000000 ,         0.000000000000000 ,         0.194243206049703 , 
   2.56000 ,         0.000000000000000 ,         0.000000000000000 ,         0.254960035995056 , 
   2.58000 ,         0.000000000000000 ,         0.000000000000000 ,         0.251022508134747 , 
   2.60000 ,         0.000000000000000 ,         0.000000000000000 ,         0.123587747883275 , 
   2.62000 ,         0.000000000000000 ,         0.000000000000000 ,         0.121708122828668 , 
   2.64000 ,         0.000000000000000 ,         0.000000000000000 ,         0.299677635581929 , 
   2.66000 ,         0.000000000000000 ,         0.000000000000000 ,         0.236150534072107 , 
   2.68000 ,         0.000000000000000 ,         0.000000000000000 ,         0.639757434674497 , 
   2.70000 ,         0.000000000000000 ,         0.000000000000000 ,         0.458410685977220 , 
   2.72000 ,         0.000000000000000 ,         0.000000000000000 ,         0.621079479536740 , 
   2.74000 ,         0.000000000000000 ,         0.000000000000000 ,         0.500764709975811 , 
   2.76000 ,         0.000000000000000 ,         0.000000000000000 ,         0.603207705462405 , 
   2.78000 ,         0.000000000000000 ,         0.000000000000000 ,         0.648610598745136 , 
   2.80000 ,         0.000000000000000 ,         0.000000000000000 ,         0.745940842127933 , 
   2.82000 ,         0.000000000000000 ,         0.000000000000000 ,         0.577812467134244 , 
   2.84000 ,         0.000000000000000 ,         0.000000000000000 ,         0.673285307539784 , 
   2.86000 ,         0.000000000000000 ,         0.000000000000000 ,         0.817109776183154 , 
   2.88000 ,         0.000000000000000 ,         0.000000000000000 ,         0.654712890091322 , 
   2.90000 ,         0.000000000000000 ,         0.000000000000000 ,         0.745054087928981 , 
   2.92000 ,         0.000000000000000 ,         0.000000000000000 ,         0.832867241468867 , 
   2.94000 ,         0.000000000000000 ,         0.000000000000000 ,         0.724918500470751 , 
   2.96000 ,         0.000000000000000 ,         0.000000000000000 ,         0.715155436918421 , 
   2.98000 ,         0.000000000000000 ,         0.000000000000000 ,         0.799666721582828 , 
   3.00000 ,         0.000000000000000 ,         0.000000000000000 ,         0.974696567842333 , 
   3.02000 ,         0.000000000000000 ,         0.137404210646841 ,         1.145035088723671 , 
   3.04000 ,         0.000000000000000 ,         0.000000000000000 ,         1.536825094388408 , 
   3.06000 ,         0.000000000000000 ,         0.000000000000000 ,         1.516801599785311 , 
   3.08000 ,         0.000000000000000 ,         0.000000000000000 ,         1.717338507061951 , 
   3.10000 ,         0.000000000000000 ,         0.000000000000000 ,         1.477911004797388 , 
   3.12000 ,         0.000000000000000 ,         0.000000000000000 ,         1.759411561702814 , 
   3.14000 ,         0.000000000000000 ,         0.000000000000000 ,         1.567599873158927 , 
   3.16000 ,         0.000000000000000 ,         0.000000000000000 ,         1.840650450769177 , 
   3.18000 ,         0.000000000000000 ,         0.000000000000000 ,         1.445794714833983 , 
   3.20000 ,         0.000000000000000 ,         0.122381041362867 ,         1.142223052720089 , 
   3.22000 ,         0.000000000000000 ,         0.000000000000000 ,         0.926635547229809 , 
   3.24000 ,         0.000000000000000 ,         0.238755899188160 ,         1.074401546346719 , 
   3.26000 ,         0.000000000000000 ,         0.235835374371302 ,         0.825423810299558 , 
   3.28000 ,         0.000000000000000 ,         0.232968110522375 ,         0.893044423669103 , 
   3.30000 ,         0.000000000000000 ,         0.230152820393656 ,         0.958970084973569 , 
   3.32000 ,         0.000000000000000 ,         0.113694127696286 ,         0.833756936439431 , 
   3.34000 ,         0.000000000000000 ,         0.224673204197066 ,         0.823801748722576 , 
   3.36000 ,         0.000000000000000 ,         0.444012982857004 ,         0.740021638095007 , 
   3.38000 ,         0.000000000000000 ,         0.219386976379362 ,         0.840983409454222 , 
   3.40000 ,         0.000000000000000 ,         0.216813551793184 ,         0.903389799138266 , 
   3.42000 ,         0.000000000000000 ,         0.642855428082874 ,         0.964283142124311 , 
   3.44000 ,         0.000000000000000 ,         0.529501763162539 ,         0.776602585971724 , 
   3.46000 ,         0.000000000000000 ,         0.523398064420533 ,         0.662970881599341 , 
   3.48000 ,         0.000000000000000 ,         0.517399298782510 ,         0.793345591466515 , 
   3.50000 ,         0.000000000000000 ,         0.306901844792645 ,         0.716104304516173 , 
   3.52000 ,         0.000000000000000 ,         0.303424240914743 ,         0.910272722744230 , 
   3.54000 ,         0.000000000000000 ,         0.500009021007025 ,         0.700012629409835 , 
   3.56000 ,         0.000000000000000 ,         0.494406737974561 ,         0.922892577552514 , 
   3.58000 ,         0.000000000000000 ,         0.293338851066578 ,         0.619270907807221 , 
   3.60000 ,         0.000000000000000 ,         0.290088592527133 ,         1.031426106763141 , 
   3.62000 ,         0.000000000000000 ,         0.860676169615437 ,         0.892553064786380 , 
   3.64000 ,         0.000000000000000 ,         0.851244196919728 ,         0.693606382675334 , 
   3.66000 ,         0.000000000000000 ,         0.467759124089118 ,         0.935518248178237 , 
   3.68000 ,         0.000000000000000 ,         0.925377228802160 ,         0.801993598295205 , 
   3.70000 ,         0.000000000000000 ,         1.098480255593650 ,         0.701806829962610 , 
   3.72000 ,         0.000000000000000 ,         0.905583683309864 ,         0.754653069424886 , 
   3.74000 ,         0.000000000000000 ,         0.716739372878690 ,         0.955652497171587 , 
   3.76000 ,         0.000000000000000 ,         0.886418478522195 ,         0.709134782817756 , 
   3.78000 ,         0.000000000000000 ,         0.789356903111435 ,         0.497002494551644 , 
   3.80000 ,         0.000000000000000 ,         0.867855297834354 ,         0.838926787906542 , 
   3.82000 ,         0.000000000000000 ,         0.944670779524671 ,         0.744286068716408 , 
   3.84000 ,         0.000000000000000 ,         1.444777619795098 ,         0.793211242240446 , 
   3.86000 ,         0.000000000000000 ,         1.598061669228025 ,         0.700904240889485 , 
   3.88000 ,         0.000000000000000 ,         1.082167418546213 ,         0.776940710751127 , 
   3.90000 ,         0.000000000000000 ,         1.235880864419999 ,         0.714064499442666 , 
   3.92000 ,         0.000000000000000 ,         0.978641626776475 ,         0.706796730449677 , 
   3.94000 ,         0.000000000000000 ,         1.210914271177301 ,         0.888003798863354 , 
   3.96000 ,         0.000000000000000 ,         1.518370721303618 ,         0.772504402066753 , 
   3.98000 ,         0.000000000000000 ,         1.503149087812340 ,         0.791131098848600 , 
   4.00000 ,         0.000000000000000 ,         1.879774998187786 ,         0.678807638234478 , 
   4.02000 ,         0.000000000000000 ,         2.016210447080758 ,         0.801314408455173 , 
   4.04000 ,         0.000000000000000 ,         1.535613400117798 ,         0.691026030053009 , 
   4.06000 ,         0.000000000000000 ,         1.596547573536566 ,         0.582866574465730 , 
   4.08000 ,         0.000000000000000 ,         1.580933541403251 ,         0.928484778284449 , 
   4.10000 ,         0.000000000000000 ,         1.640097327448702 ,         0.621248987669963 , 
   4.12000 ,         0.000000000000000 ,         1.550384880873773 ,         0.935152785288942 , 
   4.14000 ,         0.000000000000000 ,         2.485952950728769 ,         0.755534720319528 , 
   4.16000 ,         0.000000000000000 ,         2.100032494898011 ,         0.724149136171728 , 
   4.18000 ,         0.000000000000000 ,         1.577919355498486 ,         0.717236070681130 , 
   4.20000 ,         0.000000000000000 ,         2.060222430312312 ,         0.852505833232681 , 
   4.22000 ,         0.000000000000000 ,         1.970370202986210 ,         0.914814737100740 , 
   4.24000 ,         0.836496719910422 ,         2.160949859768589 ,         0.790024679915398 , 
   4.26000 ,         0.000000000000000 ,         1.588266423385642 ,         1.012807574332873 , 
   4.28000 ,         0.820934358383209 ,         1.847102306362221 ,         0.798130626205898 , 
   4.30000 ,         0.000000000000000 ,         1.558854771520912 ,         1.174789103175180 , 
   4.32000 ,         1.611604558364371 ,         2.618857407342103 ,         0.626735106030589 , 
   4.34000 ,         0.000000000000000 ,         1.064523540671004 ,         1.064523540671004 , 
   4.36000 ,         0.000000000000000 ,         1.384398338459963 ,         0.900957648839023 , 
   4.38000 ,         0.000000000000000 ,         0.914522878840997 ,         1.001620295873473 , 
   4.40000 ,         0.776766809031954 ,         1.488803050644578 ,         1.014112222902829 , 
   4.42000 ,         0.769753161106800 ,         1.282921935178000 ,         0.898045354624600 , 
   4.44000 ,         0.762834078366355 ,         1.144251117549533 ,         0.911162926937591 , 
   4.46000 ,         0.000000000000000 ,         1.197012458280727 ,         1.050010928316427 , 
   4.48000 ,         5.244910135087558 ,         2.060500410212969 ,         0.999030501921439 , 
   4.50000 ,         2.970509937942935 ,         1.794683087507190 ,         1.010798520550027 , 
   4.52000 ,         0.736070110199274 ,         1.840175275498186 ,         1.001873205549012 , 
   4.54000 ,         0.729599206035051 ,         0.851199073707560 ,         0.810665784483390 , 
   4.56000 ,         2.169639774927428 ,         1.506694288144047 ,         1.205355430515237 , 
   4.58000 ,         1.433821572630135 ,         1.672791834735157 ,         1.075366179472601 , 
   4.60000 ,         3.553451707326925 ,         0.947587121953847 ,         1.322673691060577 , 
   4.62000 ,         2.113651519377735 ,         1.174250844098742 ,         1.252534233705325 , 
   4.64000 ,         0.000000000000000 ,         1.222357315331262 ,         1.280564806537513 , 
   4.66000 ,         1.385014296774115 ,         1.096469651612841 ,         0.942579174193495 , 
   4.68000 ,         2.746403760024033 ,         0.801034430007010 ,         1.277840638344515 , 
   4.70000 ,         4.765389785390358 ,         1.361539938682959 ,         1.266988554052198 , 
   4.72000 ,         0.000000000000000 ,         0.787515124534484 ,         1.031269805938014 , 
   4.74000 ,         1.338657355848392 ,         0.836660847405245 ,         1.115547796540327 , 
   4.76000 ,         4.646011242962968 ,         1.161502810740742 ,         1.161502810740742 , 
   4.78000 ,         0.658173411528679 ,         0.932412332998963 ,         1.316346823057359 , 
   4.80000 ,         0.000000000000000 ,         1.033441773762720 ,         1.214747348107057 , 
   4.82000 ,         3.883768290472381 ,         1.078824525131217 ,         1.258628612653086 , 
   4.84000 ,         2.567824929401085 ,         1.069927053917119 ,         0.980766466090692 , 
   4.86000 ,         1.273367041973748 ,         0.689740481069113 ,         1.414852268859719 , 
   4.88000 ,         3.788853029906802 ,         0.841967339979289 ,         1.122623119972386 , 
   4.90000 ,         3.131655651266399 ,         1.304856521361000 ,         1.496235477827280 , 
   4.92000 ,         3.106246820422173 ,         1.138957167488130 ,         1.207984874608623 , 
   4.94000 ,         4.313604362421408 ,         1.078401090605352 ,         1.472103076064449 , 
   4.96000 ,         1.833808891222268 ,         0.713147902141993 ,         1.069721853212990 , 
   4.98000 ,         1.819109099380929 ,         0.808492933058191 ,         1.246426605131377 , 
   5.00000 ,         2.406113802261959 ,         0.802037934087320 ,         1.203056901130980 , 
   5.02000 ,         0.596744949428869 ,         0.895117424143304 ,         1.094032407286260 , 
   5.04000 ,         4.144127970993957 ,         0.888027422355848 ,         1.266261324470376 , 
   5.06000 ,         3.524085301324952 ,         1.076803842071513 ,         1.272586358811788 , 
   5.08000 ,         4.079123133595853 ,         1.019780783398963 ,         1.214024742141623 , 
   5.10000 ,         1.734511192934141 ,         0.385446931763142 ,         1.204521661759820 , 
   5.12000 ,         2.868311346628180 ,         0.717077836657045 ,         1.099519349540802 , 
   5.14000 ,         0.569206662535775 ,         0.758942216714367 ,         1.201658509797748 , 
   5.16000 ,         0.000000000000000 ,         0.894271043902011 ,         1.333562083011771 , 
   5.18000 ,         1.681349335142549 ,         0.560449778380850 ,         1.323284198954784 , 
   5.20000 ,         3.893028455546744 ,         0.834220383331445 ,         1.035051216355682 , 
   5.22000 ,         3.311360575733905 ,         0.413920071966738 ,         1.333742454115045 , 
   5.24000 ,         1.643065642168363 ,         1.004095670214000 ,         1.080163524018090 , 
   5.26000 ,         3.804720770199564 ,         0.679414423249922 ,         1.389025043088730 , 
   5.28000 ,         1.078843357894496 ,         0.539421678947248 ,         1.063859422368184 , 
   5.30000 ,         3.212149548553290 ,         0.758424198963971 ,         1.145071829808349 , 
   5.32000 ,         0.531340579022732 ,         1.195516302801146 ,         1.254554144914783 , 
   5.34000 ,         2.636839788774156 ,         0.966841255883857 ,         1.098683245322565 , 
   5.36000 ,         0.523439723041561 ,         0.567059699961691 ,         1.105039415309962 , 
   5.38000 ,         2.078220864357650 ,         0.952517896163923 ,         0.938085806828106 , 
   5.40000 ,         2.062855161128384 ,         0.601666088662445 ,         1.017102197500800 , 
   5.42000 ,         1.535744432734293 ,         0.725212648791194 ,         0.995389910105560 , 
   5.44000 ,         2.032630619660615 ,         0.719890011129801 ,         1.058661781073237 , 
   5.46000 ,         3.026650263728596 ,         0.756662565932149 ,         1.092957039679771 , 
   5.48000 ,         0.500766377499900 ,         0.667688503333201 ,         1.196275235138651 , 
   5.50000 ,         1.491393197757031 ,         1.242827664797526 ,         1.077117309491189 , 
   5.52000 ,         2.467675984547686 ,         1.028198326894869 ,         1.165291437147518 , 
   5.54000 ,         1.469934605802128 ,         1.061619437523759 ,         0.993566909477364 , 
   5.56000 ,         0.972919045324270 ,         1.378301980876049 ,         0.986431809842662 , 
   5.58000 ,         3.380850275259503 ,         0.885460786377489 ,         1.033037584107070 , 
   5.60000 ,         2.397674638167731 ,         0.759263635419781 ,         0.985710684580067 , 
   5.62000 ,         2.380639721532484 ,         0.912578559920785 ,         1.282900294381394 , 
   5.64000 ,         1.418271423392393 ,         1.300082138109694 ,         1.116232138781050 , 
   5.66000 ,         2.816532045790059 ,         1.330029021623083 ,         0.847567513779416 , 
   5.68000 ,         2.330610211528619 ,         1.864488169222895 ,         0.750974401492555 , 
   5.70000 ,         2.314283762161770 ,         1.272856069188973 ,         1.092856221020836 , 
   5.72000 ,         1.378876961669623 ,         1.034157721252217 ,         1.085227238351092 , 
   5.74000 ,         1.369284812928094 ,         1.521427569920105 ,         0.836785163456058 , 
   5.76000 ,         3.172848953630382 ,         1.359792408698735 ,         1.107978999680451 , 
   5.78000 ,         1.800531161104303 ,         1.350398370828227 ,         1.075317221215070 , 
   5.80000 ,         0.447033781627810 ,         1.750882311375590 ,         0.980990798572139 , 
   5.82000 ,         3.107766665880687 ,         1.479888888514613 ,         0.974260184938787 , 
   5.84000 ,         1.322793026721591 ,         1.543258531175189 ,         1.041087104364215 , 
   5.86000 ,         1.751705519870889 ,         1.824693249865509 ,         1.058322084921995 , 
   5.88000 ,         0.434952358296128 ,         1.486087224178438 ,         0.918232756402937 , 
   5.90000 ,         1.296025588750469 ,         1.908037672327079 ,         0.876017296099854 , 
   5.92000 ,         3.861850378567396 ,         1.394557081149338 ,         1.120413381436220 , 
   5.94000 ,         1.704839314366029 ,         1.598286857218152 ,         0.828741333372375 , 
   5.96000 ,         2.116770810335147 ,         1.128944432178745 ,         1.105424756508354 , 
   5.98000 ,         1.261581299217761 ,         1.226537374239489 ,         1.039636441022043 , 
   6.00000 ,         0.000000000000000 ,         1.148752717353559 ,         1.183563405758213 , 
   6.02000 ,         2.074786354893511 ,         1.279451585517665 ,         0.968233632283639 , 
   6.04000 ,         1.648855047435076 ,         1.717557341078204 ,         0.938931346456085 , 
   6.06000 ,         0.818994742627260 ,         1.569739923368914 ,         0.932744012436601 , 
   6.08000 ,         2.034038715539989 ,         1.966237425021989 ,         0.960518282338328 , 
   6.10000 ,         2.020722634184542 ,         1.279791001650210 ,         1.044040027662014 , 
   6.12000 ,         0.803014755623176 ,         1.672947407548283 ,         0.936850548227038 , 
   6.14000 ,         1.994479784739586 ,         1.761790476519967 ,         0.975079005872686 , 
   6.16000 ,         1.585239722629719 ,         1.354058929746218 ,         0.869680125609360 , 
   6.18000 ,         0.787497941481546 ,         1.246871740679115 ,         0.885935184166740 , 
   6.20000 ,         0.391212754283571 ,         1.108436137136783 ,         0.880228697138034 , 
   6.22000 ,         1.554803854218506 ,         1.684370842070048 ,         0.950157910911309 , 
   6.24000 ,         1.158639857719227 ,         1.062086536242625 ,         0.986989508427490 , 
   6.26000 ,         0.767498827355514 ,         1.279164712259190 ,         1.044651181678338 , 
   6.28000 ,         0.000000000000000 ,         1.525236176394998 ,         1.038007953379929 , 
   6.30000 ,         1.136675637593068 ,         0.978804021260697 ,         0.894605825883433 , 
   6.32000 ,         0.752995251420282 ,         1.129492877130423 ,         0.930785796894515 , 
   6.34000 ,         1.122377984969929 ,         0.997669319973270 ,         0.956099764974384 , 
   6.36000 ,         0.371776702922373 ,         1.022385933036527 ,         0.939768887942666 , 
   6.38000 ,         0.369449469838722 ,         1.139135865336059 ,         1.026248527329783 , 
   6.40000 ,         1.468576081733553 ,         1.070836726264049 ,         1.142225841348319 , 
   6.42000 ,         0.729720167364583 ,         1.033770237099826 ,         0.820935188285156 , 
   6.44000 ,         0.000000000000000 ,         1.118008627686681 ,         0.775555534521391 , 
   6.46000 ,         0.000000000000000 ,         0.870859572030255 ,         0.920908972721649 , 
   6.48000 ,         0.000000000000000 ,         0.955025871136400 ,         0.925181312663387 , 
   6.50000 ,         0.355934188180181 ,         1.008480199843847 ,         0.889835470450453 , 
   6.52000 ,         1.061261681138437 ,         0.854905243139297 ,         1.100567669328750 , 
   6.54000 ,         0.351593571325363 ,         0.468791428433817 ,         0.918049880682892 , 
   6.56000 ,         0.000000000000000 ,         0.990116770512270 ,         0.912460553217190 , 
   6.58000 ,         0.347331873720597 ,         0.897274007111543 ,         0.906922114714893 , 
   6.60000 ,         0.000000000000000 ,         0.661690877660349 ,         0.882254503547132 , 
   6.62000 ,         0.000000000000000 ,         0.915059183276641 ,         0.867399850814316 , 
   6.64000 ,         0.341083156700152 ,         1.023249470100457 ,         1.004300405839337 , 
